UserID,Added Tweet1,Added Tweet2,Target,New label
1295672767,"#feminists, #pcbullshit and family haters have destroyed billions of families. We need to fight back, and bring this to the end. #feminazis",Well time for some feminist tears instead of male tears.... @realDonaldTrump x.com/navyhato/status/796246…,Feminist Movement,AGAINST
28043760,huff.to/2bUtkIq USA Women's Gymnastics always for fun and the win!,"Told to my face that said person was ""objectifying me right now"" ... & women can't to learn coding like men. #feminist #wtf #ImNotAnObject",Feminist Movement,FAVOR
3196941831,Does it involve women? It's sexist. Does it not involve women? It's sexist. No winning. #FeminismIsAwful,"Idk who Bruce Jenner was or is, but I do remember Drake being hilarious. At least that didn't change suddenly.",Feminist Movement,AGAINST
2378184751,@SchooIAnswer he forgot to square women at the last step,@ArtayaDorvay @JFletler because she's a feminist. If she wants equal rights she should want egalitarianism,Feminist Movement,AGAINST
1630668877,"All them years of fighting for equality and all women do is sit of their arse and do nothing anyway, was there any point ? #Feminism",When women spend too much time out of the kitchen they get over opinionated and think they know everything #feminist #Feminism,Feminist Movement,AGAINST
356634518,Women cheating on heros with zeros tho,@BeauShull watch unconn women they could be the sixers lmao,Feminist Movement,NONE
34399693,This is the mirror of the women's bathroom at work. We felt… instagram.com/p/BMr7QItDneJ_…,Feminism is when a bouncer bangs on the girls bathroom door saying GTFO because they're closing and all 14 of us scream at him to fuck off.,Feminist Movement,FAVOR
2160658435,Women’s Rights Are a National Security Issue nyti.ms/2hmL7rl,"Countries where women are empowered are vastly more secure...(for) food security, countering extremism or resolving disputes. #nytimes",Feminist Movement,FAVOR
1279365926,Happy international #women's day. Women earn .74 per 1.00$ earned by a #man in #Canada. We must continue to advocate for #equity for women,"#women learn to be women
and #men learn to be men
and I don't blame it all on you
but I don't want to be your #friend 
#lyrics #feminism",Feminist Movement,FAVOR
3099491228,Top Feminist Says Put Men in Concentration Camps ,Exploiting brainwashed children is the only way feminists can salvage any legitimacy for their debunked arguments.,Feminist Movement,AGAINST
3365382569,"House committee votes to require women to register for draft

teddit.net/r/truewomensliber…

#feminism #truewomensliberation #military #gender","#HillaryClinton says 1/2 her Cabinet would be women

teddit.net/r/truewomensliber…
#clinton #feminism #truewomensliberation #ElectionDay #election",Feminist Movement,FAVOR
50243741,This statement sums up argument of feminists against false cases or cases where men are victims. It's justified. Accept it.,I would love to see the most dating feminists of the world waging a war against ISIS for doing this to women. Or they'll let the men fight?,Feminist Movement,AGAINST
52560268,breaks my heart but unsurprising. i've seen y'all deny the need for feminism many times. theguardian.com/us-news/2016…,y'all thought i was annoying for preaching feminism all of these years. tonight shows the sexism. it's there. fucking @ me i don't even care,Feminist Movement,FAVOR
3361503233,"""we need feminism because men find women attractive""",hey men! Don't talk about your issues. It's deflecting the conversation from the MAIN point: women! We call this equality!,Feminist Movement,AGAINST
110756470,I think I see the appeal in being a housewife. #househusband #seemsfun #creativepotential #feminism #equality #illexplainlater,RT @alya_almualla: Feminists 2015  yewtu.be/5JFVnHx5Wxk,Feminist Movement,NONE
3038116383,"they don't care, if they  say something they'll basically admit that women can rape to.","Right, because women are more entitled to their kids then men are. Men don't care about them right?",Feminist Movement,AGAINST
3224829778,Love how these kids are reacting to the Clinton/Trump debate. So clever and they're all little feminists! #Gogglesprogs,Obama has also been the most feminist president.,Feminist Movement,FAVOR
2834166882,3 #transgender women have been affected by the #ghostshipfire a vigil was planned in #SF for them/others  #lgbtqia bit.ly/2h1lFIH,I am glad @Playboy decided to take away nude women from their #magazine now they can focus on their written content #byecenterfold #change,Feminist Movement,FAVOR
3267461462,“I would rather be a bad feminist than no feminist at all.” - Roxanne Gay #QuotesOfTheDay #quotes #feminist #equality #equalrights,Momma Mandi : Modern Day Feminism pinterest.com/pin/4154571343…,Feminist Movement,FAVOR
3353633032,"Multiple countries have had Female Presidents/ Leaders and many regions have has female VPs, Heads, ect for a while. Big bad “1st world America” is actually historically behind. 

The first Female president in the world was in 1980. And was re-elected 3x. Iceland,.","I cannot fathom the feeling of the women who came forward about their sexual assault at the hands of Trump. Seeing millions of people vote for their abuser. 
My heart absolutely breaks for these women. I believe you, and I am so sorry.",Feminist Movement,FAVOR
36450346,"Lol @ reproaction's tweet shift since all FT employees left--from rad, leftist feminist/wmnist to only (beside Rewire) RTing MS yt feminist","WW are terrifying...come to feminist convos w clout cause wmn, go all sociopathic & ppl listen & nod like their commentary is smart & normal",Feminist Movement,AGAINST
3231010562,Feminism is the proposition a woman can wear whatever the fuck she wants without giving a damn about your opinion,"Nah she said she'd be different because ""she's a woman"" what a fucking tool.  https://x.com/lumpylouise/status/654121723315527681",Feminist Movement,FAVOR
3000162348,i'm meant to be single all my life bc only single women believe in horoscopes lmfaoooo,"when my dad uploads a pic of a women and quotes it"" some lose, others win, today its my turn to win"" dam #savage #snatch #realpapichullo ...",Feminist Movement,FAVOR
1952273347,I wanted to see Jyn lead men AND women... and genderqueer would be awesome too. Some day.,Then there's PoC as assassins & saboteurs. And of course they were all men. That scene needed women too.,Feminist Movement,AGAINST
2745577190,"Some women find it hard to visualise weight loss or body changes, despite evidence. Trust the fact your clothes are looser.",Do you think they deliberately chose the ugliest pictures to undermine their argument? Not a great advert for bigger women...,Feminist Movement,AGAINST
2388340026,"As a part of my traineeship, I initiated the mural painting event, “Right to the City,” with a team of twenty female artists to mark International Women’s Day, which received comprehensive press coverage and was highly appreciated.","Thus, considering these recent findings, our policy approaches should focus on empowering women financially and integrating them in the labour market where they are more likely to excel.",Feminist Movement,FAVOR
493817448,Haha! Scared of being harassed in a bathroom but vote for a guy who openly admits sexually harassing women?,US constantly blames the middle east for oppressing women and opposing human rights. Then they vote Trump president!,Feminist Movement,FAVOR
1313442830,"True! But finally a photographer who doesn't bore #women with,you got to smile & look friendly for getting a good #job. #bullshit",Question to the #kpmgklardenker experts: What has to be done in order to get more #women into #FinTech? Isn't it about time? #startups,Feminist Movement,FAVOR
105498404,"Whateva you believe in. Hinduism, Islam, Christianity, Atheism, Veganism, Feminism or Marxism, if u think it makes u superior you're a cunt.","Saying Feminism is about Gender equality is kinda like saying Afridi is better than Sachin. You can say it, but it doesn't hold any truth.",Feminist Movement,AGAINST
32521113,Support the end of #alimony! My experience w/this bit.ly/1RwXS00 #divorce #womensrights #feminist #keepwhatyouearn,Yah! Two females pass #ArmyRanger school! wapo.st/1hIQb6R #feminist #womenincombat,Feminist Movement,FAVOR
3234053946,Is this pro or anti women?  I'm lost at this point,Sounds kinda sexist. Women kill plenty too,Feminist Movement,AGAINST
189028749,"The long-term ramifications for people, especially women, who speak up and out about sexual violence and harassment in national security can be so breathtaking. 
A whole damn ice storm.",Shout out to the famous analyst who aggressively committed to the claim that Iranian women would “crumble” under the regime.,Feminist Movement,FAVOR
2790823334,Been watching a lot of feminist videos in YouTube an all I can say is Are these women for real ?!?! #WomenAgainstFeminism,"Love wins !!! 
Marriage equality for all !! 
#LoveIsLove #EqualRights #LoveWon",Feminist Movement,AGAINST
3220984207,"@navyhato 

what is your definition of #porn?  #topless women?  bikini? nude women?  topless men?","@navyhato a religion of #modesty results in #Islamic covering upof women
#Taliban men desire boys-as they never see the fembody under #Islam",Feminist Movement,AGAINST
106211842,women falsely cry rape all day long.,circumcise the women.,Feminist Movement,AGAINST
380221841,"Oh look 2 Private Members' Bills on my favourite topics #tax and #feminism on the same day, what a lucky lady I am! #ICBill #TaxTreatiesBill x.com/CharlieMTweets/status/…",broadly.vice.com/en_us/artic… #Everyday #feminism women taking a nap in public parks in #India and #Pakistan  #defiant #gosisters #whyloiter,Feminist Movement,FAVOR
3369013761,"Its true that not all radical feminists are ugly, however i'm sure their personalities make up for it.
 #Feminism #compensatingmuch","Radical Feminists can't handle common sense. 
#yesallwomen #FeminismIsAwful #Feminism #isterrorism #doyouevenequality",Feminist Movement,AGAINST
107168854,What about divorced women? Those who have been married more than once? Beggars belief! #FacePalm,"A 'thing' of beauty is a toy forever. Women, on the other hand are people who cannot be reduced to 'things'. Get it?",Feminist Movement,FAVOR
296902102,Seems like the only reason Hilary Clinton might win the election is because she's a women... Because she obviously cant be a corporate slave,"3rd wave feminism is pretty much the far-left equivalent of the Tea Party...
#feminism",Feminist Movement,AGAINST
1636125805,@FebWin I mean that's just like the rules of feminism.,"Why fight for gender equality, you ask?
'Cause I listen to shitty women claim they are above the law & watch innocent men drown.
#feminism",Feminist Movement,AGAINST
201553765,or I want to date because Asian women are submissive,feminists tend to divorce the idea that men can be victims as well and women can be perpetrators #FeministAMovie,Feminist Movement,AGAINST
69099998,It’s been less than 100 years since women as a class got the right to vote and we still don’t have full equal rights of treatment in the US. #feminist,Unfortunately his supporters have never cared about abuse and assault of women and have denied all direct evidence of it. This will not change.,Feminist Movement,FAVOR
20295082,"im watching this show called little women and they keep calling tall  people ""average height bitches"" and i'm here for it",have u ever noticed hot guys and women in their late 60s have the same haircut,Feminist Movement,FAVOR
2738371508,It's a total myth that women are tender and caring with kids. They hit them more than men do and can be very cruel.,",More sadistic female care workers how about we ban women from care work 
#yesallwomen
dailymail.co.uk/news/article…",Feminist Movement,AGAINST
985567560,Feminism in the west has not adjusted to the times. Many universities are now 60%+ women.,"Using the same meaningless methodology for the 'pay gap', women under 30 earn *more than men. Meaningless averages",Feminist Movement,AGAINST
3274932152,1st #articleshare of the week goes to @Ikefmiller #modestnov #modesty #lust #heforshe @CT_women @SHoddeMiller christianitytoday.com/women/…,"""Shifting the responsibility to women simply enables men to think and act like sexual predators"" @lukeharms #modesty cbeinternational.org/resourc…",Feminist Movement,FAVOR
3368792476,"The more you push me, the more I resist. Don't bother #strongwomen #WomenAgainstFeminism #women",Amen! #strongwomen #WomenAgainstFeminism #WomenCeos #womenInBiz #women #womenleaders #woman #womenintech,Feminist Movement,FAVOR
3335138362,"Qouran has as much women oppress as the other religions! So why blaming just islam😒😑
#islamphobia #islam #religon","Rather be an ""ugly"" feminist then be these sad people that throws hat on people that believes in equality!
#feminism #FeministsAreUgly",Feminist Movement,FAVOR
248408004,"An estimated 303K women died from pregnancy-related causes, 2.7 mil babies died during the first 28 days of life and 2.6 mil. were stillborn",In Macedonia women with inevitable miscarriage and foetal death are forced to wait for abortion for 3 day. #StepIntoOurShoes,Legalization of Abortion,FAVOR
2202060642,@Cate_Gary Abortion is Murder.,@RLM_3 They do abortions. That makes Planned Parenthood an abortion clinic. They also butcher baby body parts and sell them for profit.,Legalization of Abortion,AGAINST
3241958463,luckily I've never met such a woman but if she's out there it's still better than demanding men pay for 15 abortions.,"They are 2 separate forms of adoption, adoption is an available option for an abortion vulnerable woman.",Legalization of Abortion,AGAINST
2991772466,vicious circle. Don't believe in abortion. Don't ed on birth cntrol,why Is abortion such a huge christian problem?,Legalization of Abortion,AGAINST
69980982,"""young white women always complain that we don't do much in this class. hopefully there are no young white women here.""",i love all the black and brown women in my life. they're too real.,Legalization of Abortion,NONE
245580162,"""The pregnancy made my anxiety, PTSD, and suicidal thoughts worse. I do not regret it"" -Abortion Stories","""The pregnancy made my anxiety, self harming, and eating disorder worse. I'm glad I had an abortion""",Legalization of Abortion,FAVOR
248522239,Like how can you sit there and even go through with the process #abortion,Wayanent....this ninja said married men and women can have single friends of the opposite sex that give you ratchet advice....huh what NOW!?,Legalization of Abortion,NONE
1977419539,"I doubt we forced THEM to choose sex which resulted in THEIR pregnancy. TAKE RESPONSIBILITY, NOT #ShoutYourAbortion",MT @TrucksHorsesDog: One unplanned pregnancy changed everything. Saved us all. #DefundPP x.com/TrucksHorsesDog/status… #UnbornLivesMatter #PJNET,Legalization of Abortion,AGAINST
3306792231,"""@MichestBlogSpot: Postinor is popularly  used for?  #MrChocho_BabyOKoko"" #Abortion",Weed Is Life! #Legal_It.... #Grand__Finale,Legalization of Abortion,NONE
117010608,"""only took five days for President-elect #Trump to try to silence his critics with the threat of legal action."" v @DavidCornDC","In #Syracuse, it's legal to discriminate against poor families who want to rent: syracuse.com/poverty/2016/04… #affordablehousing #fairhousing",Legalization of Abortion,FAVOR
1668786650,"If we are pronounced dead when our heart stops, why are we not pronounced alive when our heart starts? #abortion",Adolf Hitler's mother considered abortion but the doctor persuaded her to keep the baby.,Legalization of Abortion,FAVOR
1720527314,"It's 1977, not 2011. How many NEWBORNS did abortion doctor Gosnell murder? He is the biggest serial killer in US history.","@RepTomPrice As head of HHS, can you require the CDC to include abortion as the leading cause of death at over 1 mil per year?",Legalization of Abortion,AGAINST
61266376,"Hedge Funder Offered $75,000 to His Girlfriend for Abortion
yahoo.com/news/hedge-funder-… #notaniceguy",Excellent comparison of Trump and Clinton on abortion. For info on dozens of down ballot races: ProLifeVoterGuide.org. @TXAlliance4Life,Legalization of Abortion,AGAINST
2855795572,Learned about @heritagelottery funds as my #happythingaday Last minute appn for 2017 celebration 50yrs of @Abortion_Rights in Cardiff maybe?,Good question @jeremycorbyn will you pledge to support ALL women's abortion rights?,Legalization of Abortion,FAVOR
23271347,People are getting upset about the legal killing of beautiful #CecilTheLion so they should be more upset about the legality of #abortion.,"#humandignity #prolife #abortion 
thefellowshipoftheking.wordp…",Legalization of Abortion,AGAINST
1358107219,Reading law cases on abortion rulings from the past 100 years is exhausting! #abortion #research #workhard #work #publichealth,Met with two good friends in the past few days. Such inspirational women!,Legalization of Abortion,NONE
18665002,"Wait, how did i not know about this? Siri, find me an abortion provider: Apple’s anti-choice glitch salon.com/2016/01/29/siri_fi…","Things I can't understand people can argue against:
• people getting married
• people getting abortions
• kids getting breakfast at school",Legalization of Abortion,FAVOR
213391346,#prolifesummer #DefundPP #Abortion #AllLivesMatter #PlannedParenthood #abolishabortion #feminism #FeministForLife 😊,@CoraSherlock I agree an SU should remain neutral on abortion. Deeply saddened @UCDSU campaign to repeal the 8th. 1,Legalization of Abortion,AGAINST
3303501297,"today is a great day for Ireland, women have choice and people like you are shown your right wing opinions don't matter.","total agree, brave young lady let down by successful Irish governments lack of action. Women deserve respect",Legalization of Abortion,FAVOR
324331427,i feel better about voting for Clinton after hearing her defend abortion. 👍🏽,so proud of the people of Poland for standing up for their abortion rights. proof that protests and civil disobedience can cause change.,Legalization of Abortion,FAVOR
36024535,i just wish girls and women would hit me up more🥰 im at ur service fr😔,def not submitting to a man thats on twitter talking down to women😷 thats not a high value man🙂 men should be at work building houses etc,Legalization of Abortion,AGAINST
2172704688,absolutely disgusted reading through the #SaveThe8th tag. when did it become anyone's business what women do with their bodies/lives?,"Abortions happen every day, whether you like it or not. The question is: do we make them safe or keep putting women in danger? That's it.",Legalization of Abortion,FAVOR
42106370,"Friend:How's life man? How's the job? Any women? Ah ah you sly dog 😜
Me: x.com/TheLadBible/status/751…","I can't chat up women on a night out anymore, I asked one girl could I take her breakfast the next morning, ITS NOT OLDEN DAYS DAN.",Legalization of Abortion,FAVOR
117105018,So many inspiring feminist legal minds discussing #poverty at the LEAF Persons Day breakfast!,Great piece outlining why the legal lacuna in Canada regarding abortion isn't liberal enough a good chunk of us. ipolitics.ca/2014/11/05/we-c…,Legalization of Abortion,FAVOR
536803217,#abortions are NOT about #WomensHealth - it's about industry! #AbortionIsMurder for the sake of convenience. (Don't pretend it isn't true).,Says the man who supports abortion on demand? We cannot serve two masters #Kaine. The Lord at home and Satan at work?,Legalization of Abortion,AGAINST
2519041406,#Abortion access is a #HumanRights,"Most countries, including the US, put #women's lives at risk by highly restricting #abortion",Legalization of Abortion,FAVOR
1910770484,"Dear to who it may concern;""YOU stand up for my right to live. #Prolife #abortion   #Baby #murder #RightToLife #unborn #womensrights #legal","Dear to who it may concern;""YOU stand up for my right to live. #Prolife #abortion #Baby #murder #RightToLife #unborn #womensrights #legal",Legalization of Abortion,AGAINST
1938077630,Oklahoma court strikes down abortion restriction as unconstitutional reut.rs/2gIJtQz  via @Reuters,Oklahoma court strikes down abortion restriction as unconstitutional reut.rs/2gIJtQz via @Reuters,Legalization of Abortion,FAVOR
509769573,Democrats attack on ivanka and jackie evancho show how they 'want to create' a better place for women #ImStillWithHer #Democrat #Clinton,"when bill #clinton assaulted those women, it's not a crime , but it's a crime when trump does it.I'm confuse! #Doublestandards  #ImWithHer",Legalization of Abortion,NONE
140480683,Just a friendly reminder that we repealed the 8th and I hope you have a lovely day 💞💞💞💞,Yes! abortion is allowed in ourcountry in order to save the mother .. go back to ur cave u holy little shits,Legalization of Abortion,FAVOR
256982070,how will these #women die if they choose to have the baby? giving birth safer for women than #abortion FYI.,Is it right to kill another human being? #selfishgeneration #women #adoption not #abortion #AbortionIsMurder #Killary #hillary #notfit,Legalization of Abortion,AGAINST
1296325968,This is great news. These women need a dedicated Friend to walk alongside. #BirthmotherMinistries.org,Join me in praying 4all the women who face the decision of  terminating their pregnancy which is a little boy or girl made in God's image!,Legalization of Abortion,AGAINST
53537850,@jerosullivanRK  denis o connor tucking into his #chineses watching the lovely girls comp should have no say in what women do #RoseofTralee,best wishes to both mens/womens teams in #Rio2016  today #rowing  #Ireland  #BackingGreen #PullLikeADog #Skibbereen,Legalization of Abortion,NONE
144918041,"Zika virus is infectious & yet we R told ALL South of Border invaders shld not B rounded up & deported. Y, abortion not working anymore","Abortion is not ""privacy right"" when U force employers 2pay4 your abortion, it then Bcms right of others 2say no 2U if they R forced 2pay 4U",Legalization of Abortion,AGAINST
1636106844,If Trump wins we have the write-in-voters & Stein voters to thank when women lose their right to choose in a Supreme Court decision!,And now he's just a #RAPIST hiding out in a foreign embassy to avoid legal prosecution! #Wikileaks #Assange #traitor,Legalization of Abortion,FAVOR
3343095340,Abortion granted at 35 weeks for cosmetic reasons in Canada. #repealthe8th want Canadian abortion model imposed here news.nationalpost.com/news/c…,"That time when the @IrishTimes published #fakenews to push #abortion #repealthe8th:

irishtimes.com/news/health/f…",Legalization of Abortion,AGAINST
129594352,The woman is dead for Christ's sake. If you convict him of murder stick with the decision. A half sentence is unfair,"@SocialD1 @foxoakland
 we're coming to see you all the way from Dublin tonight!",Legalization of Abortion,FAVOR
474202929,MT @prolife_wife: Killing over 400 women a day is not providing compassionate care. x.com/prolife_wife/status/65… #UnbornLivesMatter #PJNET,MT @prolife_wife: Abortion is not a sign that women are free - just desperate. x.com/prolife_wife/status/74… #UnbornLivesMatter #PJNET,Legalization of Abortion,AGAINST
220521204,"@Macys ""We no longer donate to Planned Parenthood abortion business"" lifenews.com/2016/12/07/macy… #prolife #DefundPP Let's go to Macy's again! 💯👍","""A Clinton win won’t be a victory for women but a victory for corruption."" theblaze.com/contributions/a… Thanks @MattWalshBlog 

#prolife #freedom",Legalization of Abortion,AGAINST
63852037,@bogeysbaby if you don't want an abortion then don't YOU have one !,@Jizismyname loved you on @heyqweentv ! You were so funny! #JizIsMyName #ElectronicDrugDealer #Abortions #HeyQween 😂,Legalization of Abortion,FAVOR
16485255,"@ABCPolitics euphemisms on abortion & disguising it for gullible humans as ""health""

It's ""health"" to amputate limbs too. @TheDemocrats @GOP",".@HillaryClinton calling #abortion ""women's health""? She is trying to argue that babies do NOT have #constitutional rights?
 #debatenight",Legalization of Abortion,AGAINST
1057244852,MT @TrucksHorsesDog: One unplanned pregnancy changed everything. Saved us all. #DefundPP x.com/TrucksHorsesDog/status… #UnbornLivesMatter #PJNET,"the inborn are the only innocent people it is legal to kill in this country,. It's the number one issue.",Legalization of Abortion,AGAINST
115883210,"Millennials are split between naive antis who would get an abortion if they needed one, and admirable activists.",WTF: Oklahoma mandates anti-abortion signs in public restrooms bostonglobe.com/news/nation/… #prochoice,Legalization of Abortion,AGAINST
3254663659,"and it's a very one-sided verdict against women, usually.","#Trump-loving ex-cop says, ""#Milwaukee #BLM ‘looters’ should be ‘shot on sight’ — even women and children"" ln.is/www.rawstory.com/201/h…",Legalization of Abortion,FAVOR
951063234,"@jacksfilms #YIAYtumblr
Fandoms
Abortion
Can't even",Why are Tumblr feminists so territorial? Pro-lifers can't even voice their opinions without being attacked. #ProLifeProblems #Abortion,Legalization of Abortion,AGAINST
2362104414,"Real change never comes from the top down, it comes from bottom up. Less than 100 years ago women couldn't vote. We must take on injustice!","We pause to honor the ultimate sacrifice of so many of our men and women that government of the people, by the people, for people not perish",Legalization of Abortion,NONE
360001485,"Yes, I do makeup for White Women as well 😏No need to worry, I carry your color in my kit. I'm an… instagram.com/p/BONPJKGh4xp/",I don't know how women confidently wear sandals with corns that are big and bright,Legalization of Abortion,NONE
332390008,Showlife@slotteredby abortion @NBCNews @CBSNews @CNBC @nytimes Clintonsee nolife@9thmonth @jeannemfl @FrMatthewLC,"Christians,Catholic are @greatriskof losingreligious rights&women's 👶🏽healthwill suffer=abortion @CNBC @cnalive @AP",Legalization of Abortion,AGAINST
2370874585,Let's encourages & supports those who face an unplanned pregnancy to empower them to choose life. #Prolife #DefundPP,"According to @PPactHow abortion is about a woman health decision. How? 
Pregnancy isn't a disease but a blessing!#DefundPP #PPSellsBabyParts",Legalization of Abortion,AGAINST
471145656,Singapore seeking legal advice on ‘misleading’ pro-Duterte Facebook post #duterte #singapore #halalan2016   goo.gl/zNL7qI,"Pope praises Bonino not on her abortion stance, but on her help regarding African refugees #PopeFrancis #prolife scottericalt.org/life-site-n…",Legalization of Abortion,AGAINST
299764235,@dale_in_denver @oliviaH499 @delphinium83 @mmfa Good can come out of everything...just like pregnancy.,@dale_in_denver @oliviaH499 @delphinium83 @mmfa And not everything about pregnancy is bad either.,Legalization of Abortion,AGAINST
275845347,Unplanned pregnancy? Hurting or depressed after an abortion? Our Helpline staff if ready 24/7 to help. 866.482.LIFE,#tbt in Jan. we served 220 ppl; 100 calls on our Int'l Helpline for Abortion Recovery & Prevention. Call today 866.482.LIFE,Legalization of Abortion,AGAINST
3254964078,@WomenintheWorld ireland miscarriage issue: a clear sign that ab bans are simply an effort to keep women down.,Happy holidays to all those in the abortion care ladder & to all women without good health care. There's people out there rooting for you!,Legalization of Abortion,FAVOR
41595110,"So abortion is ""Safe"", legal & rare? The only one that's true is the legal part...for now. #notbuyingit #lies #truth",Yes! @PatriciaHeaton Abortion doesn't support life! Women shouldn't have to kill her child 2 have a future! #prolife,Legalization of Abortion,AGAINST
387485416,"have you ever known any pregnant women? cause there comes a time, several in fact where the irrational hot head comes out 😅",Woman brought to trial over poor housekeeping by  husband? Well done #Italy on women's rights 😑👍,Legalization of Abortion,FAVOR
950784150,#Clinton's VP choice opposes repealing #HydeAmendment - thinks women shouldn't be allowed federal aid for #abortions thehill.com/policy/healthcar…,I Need an Abortion supports women in accessing #abortion services in Ireland needabortionireland.org/ #NeedAbortionIreland #prochoice,Legalization of Abortion,FAVOR
3235283990,@southernlawlady @Texas_Asshole_ you women are always making me the villain! First my kids now my president? Where will it end?,Abortion is not healthcare.,Legalization of Abortion,AGAINST
30967930,"When people post a picture of their pregnancy test online all I can think is ""you just peed on that.""",@kalenjordan haven't heard Sanders offer to pay for people's legal fees to punch them in the nose.,Legalization of Abortion,NONE
2841993261,@ShowTruth @ShowTruth do you think an anti-abortion law will stop ppl? Its only going to stop DRs and force more unsafe abortions. Good job.,"@ShowTruth if abortion became illegal, it'd be your doing. But it would also create a war on abortion/ppl doing it ""illegally."" #yourfault",Legalization of Abortion,FAVOR
220837902,@zwcraft most of what #PlannedParenthood does has absolutely nothing to do with abortion.,x.com/bluenewstalk/status/64… Ha hahahahaha haaaaaaaaa no. Shut the fuck up. Abortion isn't anti women. And 95% don't regret having one.,Legalization of Abortion,FAVOR
3187165597,"Please pray for abortion clinic workers to realize that abortion hurts not helps women, that they would find a different vocation. #prolife",Alveda King: My Grandfather Martin Luther King Sr. Convinced My Mother Not to Have an Abortion-from LifeNews.com #prolife,Legalization of Abortion,AGAINST
52145437,@KimKardashian WTF are pregnancy lips?,Orange Tic-Tacs are delicious.  And addictive.  #TicTacFix,Legalization of Abortion,NONE
1397684953,#PlannedParenthood You pay for the abortion & whats more they auction the organs to the highest bidder. If it was animal organs it'd be over,Where's the most dangerous place for a child? In the hands of an ISIS terrorist? Almost. Inside their mother's womb #MiddleAmerica #Abortion,Legalization of Abortion,AGAINST
1068480204,"Seriously?  Anyone REALLY think women actually maintain pregnancies for 9 months, then just decide on abortion on family planning grounds?",@AndySwan @MarketWatch what's the big deal?  I think that's the kind of jack most women pay for hairdos.  #ImInWrongLineOfWork,Legalization of Abortion,AGAINST
494609110,"if it isn't your body, it isn't your business. That applies to pregnancy, transgender etc. Pretty simple",science says sex is to produce kids? I thought it just illustrated how pregnancy occurs? Where have I been?,Legalization of Abortion,FAVOR
3057295002,"@TBPerspirer
 Are you worried that your flatulence is not what it used to be?","@TBPerspirer
Nothing is what it used to be. We just keep trying to eat the foods that upset our stomachs the most and hope for the best.",Legalization of Abortion,NONE
811683181,"To the woman I was, I love you. To the woman I am, I’m proud of you. To the woman I’ll be, I’m excited for you.",i’d rather be a bitch or a “mean girl” who’s boundaries get respected than a soft girl who gets disrespected and walked all over tbh people’s perception just doesn’t move me the way it used to,Legalization of Abortion,FAVOR
560198159,"Dear Fagg, you would have said the same if it were the Clinton to be elected? Abortion, LGBT Ideology not indignant? #googletranslate twitter.com/ntoniom72/status/81443…","""safe and legal abortion"" - not so safe for the kids, eh @NicolaSturgeon",Legalization of Abortion,AGAINST
603073691,Completely legal...if the Dems are too dumb to realize this they shouldn't be voted into office.,"The Constitution is not a ""living document"", it is a legal document which should be interpreted as such!",Legalization of Abortion,AGAINST
560452828,More women donated to @BernieSanders than @HillaryClinton!? Wow! #FeelTheBern #Bernie2016 #DefinitelySmarter thehill.com/blogs/ballot-box…,.@Hesanche says undocumented women are more susceptible to wage theft. More than any other group! @ndlon #1uwerise,Legalization of Abortion,FAVOR
254237744,Once AGAIN proabort #sherrodbrown pays women to LIE about #abortion in #Ohio.,"You're an atheist. I doubt you've done any in-depth study of scripture, theology, or listened to any of the thousands of scholars on this subject. I suspect you have no evangelical friends and that you live in a leftist bubble. Please remove yourself from this conversation until you've made the least little bit of effort to educate yourself.",Legalization of Abortion,AGAINST
21324543,Antidepressants in pregnancy tied to health risks for kids foxnews.com/health/2016/10/2… via the @FoxNews Android app,'Abortion Drone' delivers pregnancy termination pills to women in Poland via the @FoxNews App #PraytoEndAbortion foxnews.com/tech/2015/07/01/…,Legalization of Abortion,AGAINST
809069024,@ShantiPixie why can't u see that women DO die because of legal abortion? by the thousands! Human rights? @CoraSherlock Don't #repealthe8th,"Abortion is a medical procedure that ends a human life. Doctors are meant to save lives, not end them.",Legalization of Abortion,AGAINST
336328667,"Nothing is free.  And, you're missing all of the negatives of the Democrat Party.  At some point, the money runs out.   On abortion, can't we agree that abortion is horrible and shouldn't be used as a form of birth control.",Abortion is death 💀,Legalization of Abortion,AGAINST
2714514184,"Abortion is
an act of violence. Good day.
#prolife","Realize the
ultimate act of #votersuppression :
#ChooseLife #prolife #abortion 
#news",Legalization of Abortion,AGAINST
750606396,"@maddow Well, maybe women should think about that before they give men the ability to get them pregnant.",Its legit.. and not legal. twitter.com/JxhnBinder/status/7584…,Legalization of Abortion,AGAINST
713365316,Let's take a moment to consider that an early stage abortion kills an unborn child. -me,"""Is there really any dispute that childbirth is a much riskier procedure than an early stage abortion,"" she asked-",Legalization of Abortion,AGAINST
305851676,The latest Pray To End Abortion! paper.li/ProLifeRosary/13443… Thanks to @twitivanp @PereReader @peter_ray_v #malasakitkontrapasakit #christmas,The latest Pray To End Abortion! paper.li/ProLifeRosary/13443… Thanks to @sainteriksrose @ChrisBragdon @poiemajeremiah #foster #nyc,Legalization of Abortion,AGAINST
2636759396,"#Bigshoutout to all the HDR team for supporting the team racing last night - great setup by 
@MarkNewby
 @FLiDistribution","#HDR #Toprider - Matt Wilde can't help but to love one of our sponsors when not racing 
@MagicRockBrewCo",Legalization of Abortion,NONE
1548835656,Provable facts: Sanger refused to work w/racists. Fought for blacks to have same med care as whites. Hated abortion. I gave sources.,"Why's it important 4 you to believe Sanger was a racist? She hated abortion, never provided one, never sterilized, fought 4 blacks.",Legalization of Abortion,FAVOR
